epoch,accuracy,binary_accuracy,binary_crossentropy,loss,val_accuracy,val_binary_accuracy,val_binary_crossentropy,val_loss
28,0.5007715821266174,0.5007715821266174,0.03199316933751106,0.03199316933751106,0.4977678656578064,0.4977678656578064,0.03774893656373024,0.03774893656373024
29,0.5023148059844971,0.5023148059844971,0.027250448241829872,0.027250448241829872,0.5022321343421936,0.5022321343421936,0.031215455383062363,0.031215455383062363
30,0.4996142089366913,0.4996142089366913,0.026860155165195465,0.026860155165195465,0.4977678656578064,0.4977678656578064,0.031524691730737686,0.031524691730737686
31,0.49845677614212036,0.49845677614212036,0.029984300956130028,0.029984300956130028,0.5,0.5,0.030115598812699318,0.030115598812699318
32,0.5007715821266174,0.5007715821266174,0.025365348905324936,0.025365348905324936,0.5,0.5,0.030115898698568344,0.030115898698568344
33,0.5003858208656311,0.5003858208656311,0.028089329600334167,0.028089329600334167,0.5,0.5,0.026681717485189438,0.026681717485189438
34,0.4996142089366913,0.4996142089366913,0.02173970453441143,0.02173970453441143,0.5,0.5,0.027225898578763008,0.027225898578763008
35,0.4992283880710602,0.4992283880710602,0.023142922669649124,0.023142922669649124,0.5044642686843872,0.5044642686843872,0.0284196175634861,0.0284196175634861
36,0.5,0.5,0.023404886946082115,0.023404886946082115,0.4977678656578064,0.4977678656578064,0.02660227380692959,0.02660227380692959
37,0.501928985118866,0.501928985118866,0.019630681723356247,0.019630681723356247,0.5,0.5,0.027650048956274986,0.027650048956274986
38,0.5,0.5,0.021631300449371338,0.021631300449371338,0.5044642686843872,0.5044642686843872,0.026980994269251823,0.026980994269251823
39,0.49768519401550293,0.49768519401550293,0.02173551730811596,0.02173551730811596,0.4955357015132904,0.4955357015132904,0.02430390752851963,0.02430390752851963
40,0.5,0.5,0.018696878105401993,0.018696878105401993,0.5044642686843872,0.5044642686843872,0.022142985835671425,0.022142985835671425
41,0.49884259700775146,0.49884259700775146,0.01767963171005249,0.01767963171005249,0.4977678656578064,0.4977678656578064,0.02135619893670082,0.02135619893670082
42,0.49884259700775146,0.49884259700775146,0.017103802412748337,0.017103802412748337,0.4977678656578064,0.4977678656578064,0.02372784912586212,0.02372784912586212
43,0.49845677614212036,0.49845677614212036,0.015205936506390572,0.015205936506390572,0.5066964030265808,0.5066964030265808,0.023861121386289597,0.023861121386289597
44,0.4992283880710602,0.4992283880710602,0.014048018492758274,0.014048018492758274,0.4977678656578064,0.4977678656578064,0.02103281393647194,0.02103281393647194
45,0.5,0.5,0.013502250425517559,0.013502250425517559,0.4977678656578064,0.4977678656578064,0.01993008516728878,0.01993008516728878
46,0.4992283880710602,0.4992283880710602,0.018632646650075912,0.018632646650075912,0.4977678656578064,0.4977678656578064,0.02231723628938198,0.02231723628938198
47,0.5003858208656311,0.5003858208656311,0.015501894988119602,0.015501894988119602,0.5,0.5,0.01822267659008503,0.01822267659008503
48,0.49884259700775146,0.49884259700775146,0.012426558881998062,0.012426558881998062,0.4933035671710968,0.4933035671710968,0.019042696803808212,0.019042696803808212
49,0.5003858208656311,0.5003858208656311,0.012692572548985481,0.012692572548985481,0.5,0.5,0.01913030631840229,0.01913030631840229
