epoch,accuracy,binary_accuracy,binary_crossentropy,loss,val_accuracy,val_binary_accuracy,val_binary_crossentropy,val_loss
29,0.4996142089366913,0.4996142089366913,0.032854363322257996,0.032854363322257996,0.5022321343421936,0.5022321343421936,0.05470972880721092,0.05470972880721092
30,0.4996142089366913,0.4996142089366913,0.032880671322345734,0.032880671322345734,0.5022321343421936,0.5022321343421936,0.06201190873980522,0.06201190873980522
31,0.5027006268501282,0.5027006268501282,0.02807249315083027,0.02807249315083027,0.5022321343421936,0.5022321343421936,0.05509800463914871,0.05509800463914871
32,0.5011574029922485,0.5011574029922485,0.03198762238025665,0.03198762238025665,0.5,0.5,0.05149310454726219,0.05149310454726219
33,0.5,0.5,0.03136652335524559,0.03136652335524559,0.5022321343421936,0.5022321343421936,0.05347520485520363,0.05347520485520363
34,0.5003858208656311,0.5003858208656311,0.028200378641486168,0.028200378641486168,0.5,0.5,0.05350974574685097,0.05350974574685097
35,0.5,0.5,0.03339745104312897,0.03339745104312897,0.5,0.5,0.05236228182911873,0.05236228182911873
36,0.4992283880710602,0.4992283880710602,0.02676280401647091,0.02676280401647091,0.5022321343421936,0.5022321343421936,0.05475502461194992,0.05475502461194992
37,0.5003858208656311,0.5003858208656311,0.024904992431402206,0.024904992431402206,0.5,0.5,0.048670608550310135,0.048670608550310135
38,0.4992283880710602,0.4992283880710602,0.024377314373850822,0.024377314373850822,0.4977678656578064,0.4977678656578064,0.04341551661491394,0.04341551661491394
39,0.5003858208656311,0.5003858208656311,0.023461079224944115,0.023461079224944115,0.4955357015132904,0.4955357015132904,0.04295572638511658,0.04295572638511658
40,0.5003858208656311,0.5003858208656311,0.025352971628308296,0.025352971628308296,0.5,0.5,0.046887848526239395,0.046887848526239395
41,0.4996142089366913,0.4996142089366913,0.021248644217848778,0.021248644217848778,0.5022321343421936,0.5022321343421936,0.04009971022605896,0.04009971022605896
42,0.5015432238578796,0.5015432238578796,0.01724262535572052,0.01724262535572052,0.5,0.5,0.038851797580718994,0.038851797580718994
43,0.4996142089366913,0.4996142089366913,0.021324370056390762,0.021324370056390762,0.4977678656578064,0.4977678656578064,0.05226215347647667,0.05226215347647667
44,0.5007715821266174,0.5007715821266174,0.017810095101594925,0.017810095101594925,0.4977678656578064,0.4977678656578064,0.03807893767952919,0.03807893767952919
45,0.4996142089366913,0.4996142089366913,0.016979005187749863,0.016979005187749863,0.5044642686843872,0.5044642686843872,0.04220978543162346,0.04220978543162346
46,0.4992283880710602,0.4992283880710602,0.018232835456728935,0.018232835456728935,0.5022321343421936,0.5022321343421936,0.036506082862615585,0.036506082862615585
47,0.49884259700775146,0.49884259700775146,0.015183542855083942,0.015183542855083942,0.4977678656578064,0.4977678656578064,0.033958397805690765,0.033958397805690765
48,0.5,0.5,0.017683258280158043,0.017683258280158043,0.4977678656578064,0.4977678656578064,0.037525516003370285,0.037525516003370285
49,0.5007715821266174,0.5007715821266174,0.015835776925086975,0.015835776925086975,0.5,0.5,0.04040239006280899,0.04040239006280899
